"Time [ms]","force_virtual.Force_x [newton]","force_virtual.Force_y [newton]"
0,3.21112157017987,-0.0103118803946193
1,3.21446088806565,-0.00256501829551227
2,3.22329368744763,0.0112750223852253
3,3.23444350837661,0.0231238862756074
4,3.24639408083666,0.0270877852660702
5,3.25902946911515,0.0268644797991
6,3.26988848880262,0.00220538507231946
7,3.2803995617401,-0.00581722702509549
8,3.28523911427806,-0.020641632887708
9,3.28708878895637,-0.0187730125229755
10,3.27674623288343,-0.0418130916604734
11,3.26698039766157,-0.0399085587255602
12,3.25427794838712,-0.0443079365388199
13,3.24062692183346,-0.0441199932274147
14,3.22912332402862,-0.0392394991863121
15,3.2184957442284,-0.0308880162375228
16,3.21259389148036,-0.0183683356552873
17,3.21181587021546,-0.00437585383056389
18,3.21767908359359,0.00786836305699691
19,3.22614598998234,-0.0179809314264956
20,3.23334754144167,0.0151686538386645
21,3.24801272261338,0.0164000241214484
22,3.25668598137372,-0.019671592176079
23,3.27326585178245,0.00914494667682129
24,3.28281537093602,0.00754891157892288
25,3.28616555338152,-0.00796811291326591
26,3.28370549027285,-0.0237043918952973
27,3.2738880019573,-0.0344880484424563
28,3.26254458949574,-0.0417480708546572
29,3.2502456298693,-0.0450093621035579
30,3.23637340655356,-0.042699910392763
31,3.2247090898293,-0.0380162313215054
32,3.21600468490273,-0.0272819685416119
33,3.21112553258841,-0.0166535442355387
34,3.21279701060847,-0.000217174231324555
35,3.2185513775424,0.00799795271668055
36,3.22936439931321,0.0207353926169535
37,3.24008690653713,0.0266571153080218
38,3.25441262685394,0.0269711159265664
39,3.26634241623457,0.0234103504135231
40,3.27772485215981,0.0151324860975059
41,3.2908481045997,-0.028278503148057
42,3.28767511837354,-0.0142752213158307
43,3.28100333465016,-0.031660996477179
44,3.26934590724687,-0.0708892788981005
45,3.25894018201684,-0.0441034389439855
46,3.24520643589145,-0.0446900114688324
47,3.23309950946674,-0.0425838985377196
48,3.22247095633679,-0.0349966703894434
49,3.21491685770668,-0.0252385808557889
50,3.21119061318754,-0.00949329762051742
51,3.21500804035843,0.00341093631353937
52,3.22309943153612,0.0146279456476653
53,3.23327662991893,0.0078973609699749
54,3.24580896958846,0.023160558158076
55,3.25938262223855,0.0114716854530768
56,3.2668247193279,-0.015699013911988
57,3.28103418031063,0.0105224502904274
58,3.28712453478368,-0.00413493403290948
59,3.28558247944535,-0.0197062029916041
60,3.27811980295156,-0.0330327189622771
61,3.26711300323275,-0.0419004454266853
62,3.25357325509046,-0.0496948682600401
63,3.24064512758001,-0.0458341661929806
64,3.22880926367194,-0.0410943178574391
65,3.21601480743428,-0.0615882126196001
66,3.21386054670641,-0.0277322136939412
67,3.21277342501482,-0.0347659497678935
68,3.2180805723115,0.00416895956673154
69,3.22480680078036,0.0129849430279986
70,3.24034136829427,0.0203289636381875
71,3.25315127865597,0.0219273632011618
72.0000000000001,3.262029430317,0.0237227845323776
73.0000000000001,3.27443395181111,0.0167211294632163
74.0000000000001,3.28297248285089,-0.000534924513144532
75.0000000000001,3.28724738811635,-0.0124900808790714
76.0000000000001,3.28113976582265,-0.0512341710580135
77.0000000000001,3.27302261968993,-0.0715986535679644
78.0000000000001,3.26303192377535,-0.0533074924151421
79.0000000000001,3.24939916932331,-0.0473219487033382
80.0000000000001,3.23677153621531,-0.0456288344502161
81.0000000000001,3.22467070325509,-0.0423774553666746
82.0000000000001,3.21585886133996,-0.0278647552690688
83.0000000000001,3.21147772130337,-0.015019592708707
84.0000000000001,3.21241706635868,-0.000937223191622903
85.0000000000001,3.21800138578654,0.0119849493004515
86.0000000000001,3.22629631170888,-0.00614556247214551
87.0000000000001,3.23997830928382,0.0261545232087237
88.0000000000001,3.24973989250054,0.0118496466610447
89.0000000000001,3.26764697981834,0.0224398213372169
90.0000000000001,3.27734919686215,0.0153094722459894
91.0000000000001,3.29167102395324,-0.0144504893487572
92.0000000000001,3.28627499901049,-0.0140120351551239
93.0000000000001,3.27992321311,-0.0273555771803275
94.0000000000001,3.2707285780871,-0.0542412455413386
95.0000000000001,3.25738051997454,-0.0428240079098265
96.0000000000001,3.2440835825588,-0.0436635763488029
97.0000000000001,3.23133259439697,-0.0406705644927625
98.0000000000001,3.22042620343162,-0.0332584176436721
99.0000000000001,3.21354446293473,-0.0306767989217981
100,3.20973394575268,-0.00950514415820218
