"Time [ns]","SolidLoss [mW]"
0,4.04974363906354E-12
75000000,89.1483875695359
150000000,121.330846593927
225000000,129.306212868311
300000000,132.063341815561
375000000,132.626467772604
450000000,132.806640693515
525000000,131.760213125791
600000000,129.827758974953
675000000,120.892720748016
750000000,76.5084850816086
825000000,0.779068897066593
900000000,0.0268228742459118
975000000,0.00111056156451624
1000000000,0.000215660921513912
