"Time [ns]","SolidLoss [mW]"
0,3.20255524995127E-12
75000000,567.088341663097
150000000,639.638841803445
225000000,509.358343532732
300000000,1.57812858072113
375000000,0.0168797533309555
450000000,0.00025519517187051
525000000,4.0864029784993E-06
600000000,6.61066095561793E-08
675000000,1.07175169166339E-09
750000000,1.73850268931578E-11
825000000,2.8204519592882E-13
900000000,4.57593359422167E-15
975000000,7.42415883304024E-17
1000000000,6.88327694661539E-18
