"Time [ns]","SolidLoss [mW]"
0,3.20255524995127E-12
75000000,492.135401342783
150000000,566.021427496845
225000000,544.553455291875
300000000,76.8189796679145
375000000,0.300978252776072
450000000,0.00376079506785675
525000000,5.70446308421326E-05
600000000,9.05485263393048E-07
675000000,1.45785583922238E-08
750000000,2.35871588724077E-10
825000000,3.82295523000914E-12
900000000,6.2001424895373E-14
975000000,1.00579101409412E-15
1000000000,9.32704397020233E-17
