"Time [ns]","SolidLoss [mW]"
0,3.20255524995127E-12
75000000,230.185432331264
150000000,288.065021024185
225000000,294.209827319259
300000000,294.068798668291
375000000,278.208697554101
450000000,74.8740356284782
525000000,0.28400812401229
600000000,0.00341641209065866
675000000,5.09760317428432E-05
750000000,8.03989261814768E-07
825000000,1.29126707793598E-08
900000000,2.08721865065084E-10
975000000,3.38169367765237E-12
1000000000,3.1349309246056E-13
