"Time [ns]","SolidLoss [mW]"
0,3.20255524995127E-12
75000000,318.167318052694
150000000,385.514255723413
225000000,390.07934515759
300000000,375.627504072856
375000000,108.107328972457
450000000,0.391957777936999
525000000,0.00472449162893886
600000000,7.10147855584307E-05
675000000,1.12387921651077E-06
750000000,1.80749704529938E-08
825000000,2.92320391659949E-10
900000000,4.73711781803416E-12
975000000,7.68228573040008E-14
1000000000,7.12389645416581E-15
