"Time [ns]","SolidLoss [mW]"
0,1.16182166203179E-12
75000000,214.40655394215
150000000,237.566268199608
225000000,193.771026263792
300000000,0.503464331595404
375000000,0.00502988259274063
450000000,7.51767965308934E-05
525000000,1.20244507982087E-06
600000000,1.94643220074064E-08
675000000,3.15878789783112E-10
750000000,5.12950614991378E-12
825000000,8.33115424591537E-14
900000000,1.35318201079324E-15
975000000,2.19793062917278E-17
1000000000,2.03899215859972E-18
