"Time [ns]","SolidLoss [mW]"
0,1.16182166203179E-12
75000000,13.0209718880491
150000000,17.2764540111095
225000000,18.555459278758
300000000,19.0792645271907
375000000,19.2708567231913
450000000,19.3806166165546
525000000,19.3462908490103
600000000,19.4118423822998
675000000,19.4177494482909
750000000,19.4189332386322
825000000,19.36682322047
900000000,19.2856534170765
975000000,19.1446073755676
1000000000,20.5475824172347
