"Time [ns]","SolidLoss [mW]"
0,1.16182166203179E-12
75000000,156.290780380395
150000000,180.350485024424
225000000,180.123845589813
300000000,119.683874008175
375000000,0.314328167042068
450000000,0.00337823949063751
525000000,5.08420128423388E-05
600000000,8.10361455270259E-07
675000000,1.30866094996397E-08
750000000,2.12149416389786E-10
825000000,3.44353523529816E-12
900000000,5.59187448021283E-14
975000000,9.08193214397538E-16
1000000000,8.42967038151014E-17
