"Time [ns]","SolidLoss [mW]"
0,4.65891381981832E-13
100000000,60.2375204198298
200000000,71.3427572349457
300000000,71.4096345153402
400000000,59.1351911129614
500000000,0.0088781581148425
600000000,4.88364007418164E-06
700000000,3.50904217174837E-09
800000000,2.62804207303531E-12
900000000,1.98552573051765E-15
1000000000,1.50363733939333E-18
