"Time [ns]","SolidLoss [mW]"
0,4.65891381981832E-13
100000000,45.6011444191836
200000000,55.0029427884072
300000000,55.6597189329096
400000000,54.4420269198146
500000000,30.3146611810414
600000000,0.00466712099579611
700000000,2.60128812544365E-06
800000000,1.84263856943514E-09
900000000,1.36960974958914E-12
1000000000,1.03170622684272E-15
