"Time [ns]","SolidLoss [mW]"
0,4.65891381981832E-13
100000000,92.5768888530434
200000000,106.230720054091
300000000,73.4386165552348
400000000,0.011013338649875
500000000,5.98455162001217E-06
600000000,4.31196937698584E-09
700000000,3.23707079390448E-12
800000000,2.44818935652591E-15
900000000,1.85473593949893E-18
1000000000,1.4058320865636E-21
