"Time [ns]","SolidLoss [mW]"
0,5.89137206441238E-13
100000000,78.057018355861
200000000,92.5253506485672
300000000,91.7957650556943
400000000,50.823955695487
500000000,0.0248626130154815
600000000,4.87133462811122E-05
700000000,1.1424364916692E-07
800000000,2.75730376156803E-10
900000000,6.70041527499352E-13
1000000000,1.63135699214932E-15
