"Time [ns]","SolidLoss [mW]"
0,2.08973385738349E-13
100000000,38.7187868365425
200000000,44.1924583272499
300000000,38.3280393327632
400000000,0.0152109092625706
500000000,2.77386554257139E-05
600000000,6.52256195950712E-08
700000000,1.58250915309523E-10
800000000,3.85759091837405E-13
900000000,9.41161368458908E-16
1000000000,2.29662496488988E-18
