"Time [ns]","SolidLoss [mW]"
0,1.69015933266758E-13
100000000,33.8806497543931
200000000,38.3519112845386
300000000,29.9330719255986
400000000,0.00375608691358054
500000000,1.91221885756366E-06
600000000,1.36653134428989E-09
700000000,1.02600445666252E-12
800000000,7.76850151538782E-16
900000000,5.89273784448794E-19
1000000000,4.47217941801411E-22
