"Time [ns]","SolidLoss [mW]"
0,1.69015933266758E-13
100000000,39.7373783129894
200000000,43.1364475021164
300000000,4.24387924428371
400000000,0.000543975029867183
500000000,2.95815056650757E-07
600000000,2.0570840159695E-10
700000000,1.5190046337302E-13
800000000,1.14249443366817E-16
900000000,8.64509432699005E-20
1000000000,6.55931914013691E-23
