"Time [ns]","SolidLoss [mW]"
0,1.04735503261655E-12
75000000,133.453226727971
150000000,158.665896156902
225000000,158.007870781049
300000000,100.893587680471
375000000,0.0839788918196777
450000000,0.000281620923303517
525000000,1.13799330360772E-06
600000000,4.72959515187671E-09
675000000,1.9781539176565E-11
750000000,8.28794627211556E-14
825000000,3.47420345460258E-16
900000000,1.45657665483013E-18
975000000,6.10603551777362E-21
1000000000,1.67960161027141E-22
