"Time [ns]","SolidLoss [mW]"
0,8.28251345249983E-13
75000000,88.0176418315452
150000000,105.687538203012
225000000,106.720951577103
300000000,102.591410905924
375000000,28.7091956597149
450000000,0.00812090542560192
525000000,7.9176226738996E-06
600000000,9.68313532330669E-09
675000000,1.25007866854773E-11
750000000,1.64065754244759E-14
825000000,2.16497743129033E-17
900000000,2.86206030067821E-20
975000000,3.78568983256084E-23
1000000000,3.66527829110971E-24
