"Time [ns]","SolidLoss [mW]"
0,8.28251345249983E-13
75000000,112.833415896998
150000000,133.177088558497
225000000,132.621285850198
300000000,85.163346319054
375000000,0.0224214521635308
450000000,2.16397530143897E-05
525000000,2.7029287913148E-08
600000000,3.52507887721827E-11
675000000,4.64436801598529E-14
750000000,6.13720216658391E-17
825000000,8.11742568063045E-20
900000000,1.07395415212334E-22
975000000,1.43051621040782E-25
1000000000,2.30486654510085E-24
