"Time [ns]","SolidLoss [mW]"
0,3.71508240976865E-13
75000000,4.04786398098495
150000000,5.10177752550592
225000000,5.46577719367192
300000000,5.63298885250692
375000000,5.71164216426928
450000000,5.74824723156555
525000000,5.74592959273925
600000000,5.76534875306705
675000000,5.76354402809886
750000000,5.77623927900556
825000000,5.73724907376814
900000000,5.71475689284934
975000000,5.66714477737325
1000000000,6.00901082582798
