"Time [ns]","SolidLoss [mW]"
0,3.71508240976865E-13
75000000,69.6977225665542
150000000,79.2315437444394
225000000,64.1122147815159
300000000,0.0430297323793333
375000000,0.000134490670984867
450000000,5.43524125691016E-07
525000000,2.26808233759277E-09
600000000,9.51174203196739E-12
675000000,3.99282219345702E-14
750000000,1.67646011060031E-16
825000000,7.03931078039752E-19
900000000,2.95621055918598E-21
975000000,1.24139990188219E-23
1000000000,4.75905004030106E-24
