"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,51.6192941974844
150000000,59.0389830473676
225000000,57.2071989026218
300000000,8.62058953373244
375000000,0.00193758792901441
450000000,1.8258406596121E-06
525000000,2.21134798137082E-09
600000000,2.84772892589797E-12
675000000,3.7373190250135E-15
750000000,4.93561349239067E-18
825000000,6.53198838129454E-21
900000000,8.65988469577265E-24
975000000,1.21650956315314E-26
1000000000,2.12482446118915E-25
