"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,26.9727116442064
150000000,32.3852420471643
225000000,32.7875973934794
300000000,32.5796642804883
375000000,30.1073443770498
450000000,2.39288713962458
525000000,0.000591822564488137
600000000,5.51849461382455E-07
675000000,6.58279665513738E-10
750000000,8.42684466574315E-13
825000000,1.10359461353187E-15
900000000,1.45635508773429E-18
975000000,1.92693812165278E-21
1000000000,1.94117582831272E-23
