"Time [ns]","SolidLoss [mW]"
0,3.71508240976865E-13
75000000,19.0557238923996
150000000,23.5579655998621
225000000,24.2547566341394
300000000,24.3849715964318
375000000,24.3233871993496
450000000,23.720160581993
525000000,20.141795720441
600000000,0.202727901630287
675000000,0.000257639253623762
750000000,8.90135961013805E-07
825000000,3.5355265596063E-09
900000000,1.45922008085723E-11
975000000,6.09368705312192E-14
1000000000,1.80157795154824E-15
