"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,57.4045994516175
150000000,65.1132266464563
225000000,57.735914910284
300000000,0.0748831438881253
375000000,3.89482441983475E-05
450000000,4.48991418574997E-08
525000000,5.72519129381874E-11
600000000,7.49464462935765E-14
675000000,9.89063215232609E-17
750000000,1.30872432970666E-19
825000000,1.73336288198161E-22
900000000,2.32149423547187E-25
975000000,5.40504265865014E-28
1000000000,2.1429762365997E-25
