"Time [ns]","SolidLoss [mW]"
0,3.71508240976865E-13
75000000,60.5790161116083
150000000,69.7528559540448
225000000,67.1836461476133
300000000,9.99558237146307
375000000,0.00740129170667927
450000000,2.44713278891041E-05
525000000,9.69631146294773E-08
600000000,4.00183608338932E-10
675000000,1.67130813167814E-12
750000000,7.00564339234199E-15
825000000,2.94000022288999E-17
900000000,1.23428427434739E-19
975000000,5.18317270263289E-22
1000000000,1.01379451947937E-23
