"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,22.5743589190488
150000000,27.4150142072811
225000000,27.8514459111026
300000000,27.8405620853109
375000000,27.2873517349525
450000000,18.417300962621
525000000,0.00395856048919872
600000000,3.65006973446489E-06
675000000,4.45177387589176E-09
750000000,5.75430241639989E-12
825000000,7.56248225201788E-15
900000000,9.99228856331749E-18
975000000,1.32273924881821E-20
1000000000,1.35209997474289E-22
