"Time [ns]","SolidLoss [mW]"
0,2.27798080586052E-12
100000000,36.2406305869746
200000000,48.3383008895069
300000000,52.0856484310263
400000000,53.5265956003687
500000000,54.1613230249241
600000000,54.1568227614715
700000000,54.2317238607576
800000000,53.9580210195552
900000000,53.3829693430242
1000000000,51.9117057370063
