"Time [ns]","SolidLoss [mW]"
0,6.53524686271052E-13
100000000,20.6713820215175
200000000,26.6379477489847
300000000,27.7399652694178
400000000,27.9912556565047
500000000,28.0544339214113
600000000,28.0313604871655
700000000,27.9470203784492
800000000,27.4678557665037
900000000,25.2465600312916
1000000000,6.15663514792678
