"Time [ns]","SolidLoss [mW]"
0,1.80143733226546E-12
100000000,36.1574307430111
200000000,47.7411560897705
300000000,50.5032277588299
400000000,51.4050479939808
500000000,51.9091011015028
600000000,51.9440905912527
700000000,51.932012495435
800000000,51.6872095805417
900000000,50.7657659727023
1000000000,48.431167828304
