"Time [ns]","SolidLoss [mW]"
0,6.53524686271052E-13
100000000,32.6395657887716
200000000,41.2136790580896
300000000,42.3140212056493
400000000,42.5541364182549
500000000,42.4477609302681
600000000,41.9277050894708
700000000,38.244354578986
800000000,4.59955605002544
900000000,0.00919445276027546
1000000000,6.39667766827293E-05
