"Time [ns]","SolidLoss [mW]"
0,2.27798080586052E-12
100000000,21.3932225075896
200000000,28.3242435534451
300000000,31.018872234187
400000000,32.2002797706299
500000000,32.7936026118457
600000000,32.9993142782213
700000000,33.3098352332698
800000000,33.185262673786
900000000,33.1832991369483
1000000000,33.0667250831552
