"Time [ns]","SolidLoss [mW]"
0,6.53524686271052E-13
100000000,15.3774204600023
200000000,20.0666260705179
300000000,21.0388833552419
400000000,21.3347502247138
500000000,21.4180169411672
600000000,21.4659401652133
700000000,21.4576341102311
800000000,21.3613801403953
900000000,21.1195210893193
1000000000,20.4028967644681
