"Time [ns]","SolidLoss [mW]"
0,1.80143733226546E-12
100000000,18.1498166934112
200000000,24.0164030219309
300000000,26.0761943228648
400000000,26.8441874570895
500000000,27.1817981290667
600000000,27.3714120525816
700000000,27.4563685741501
800000000,27.5412354108863
900000000,27.6812023691565
1000000000,27.5188078728531
