"Time [ns]","SolidLoss [mW]"
0,2.27798080586052E-12
100000000,25.986952691437
200000000,34.4450671188984
300000000,37.6261436095297
400000000,38.9065765704942
500000000,39.3524122474704
600000000,39.8693232110453
700000000,39.7717237760507
800000000,39.8294603375277
900000000,39.604829861373
1000000000,39.4493667265035
