"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,49.4585583252612
150000000,56.7912370947072
225000000,55.6847839098581
300000000,14.085855448435
375000000,0.00307600110003748
450000000,2.87745358053901E-06
525000000,3.50606643074119E-09
600000000,4.5276593550623E-12
675000000,5.94814296401805E-15
750000000,7.85819211210039E-18
825000000,1.04011741626254E-20
900000000,1.37824025492796E-23
975000000,1.89408012864335E-26
1000000000,2.10237537325979E-25
