"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,20.4135179963337
150000000,24.9676323516267
225000000,25.4153220654907
300000000,25.454603606079
375000000,25.1624071233337
450000000,22.8107754810908
525000000,1.58724269505159
600000000,0.000403456286639526
675000000,3.74393190235711E-07
750000000,4.45076208388856E-10
825000000,5.69041632960251E-13
900000000,7.44901170438399E-16
975000000,9.82859678201891E-19
1000000000,1.01512858841969E-20
