"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,47.3138085950086
150000000,54.5083808919042
225000000,53.8474329038663
300000000,20.0860012969838
375000000,0.00434069801418662
450000000,4.03064402403164E-06
525000000,4.94210488346759E-09
600000000,6.40186144913608E-12
675000000,8.42015511334762E-15
750000000,1.11286818351773E-17
825000000,1.47329002544612E-20
900000000,1.95160735222335E-23
975000000,2.68523191861155E-26
1000000000,2.10241412347127E-25
