"Time [ns]","SolidLoss [mW]"
0,3.00472770088174E-13
75000000,45.0720167805497
150000000,52.1524951650601
225000000,51.801968928293
300000000,26.6055222903483
375000000,0.0057297159413754
450000000,5.27433787547434E-06
525000000,6.50381089158579E-09
600000000,8.45063495032621E-12
675000000,1.11280651620638E-14
750000000,1.47140440452451E-17
825000000,1.94822237400974E-20
900000000,2.58167381317828E-23
975000000,3.54427556540009E-26
1000000000,2.08556816082269E-25
